timestamp,detected_text,target_found
2025-09-04T00:04:23.278829,* q H £ 4 » ; | 3 er * - : i eee : = ww,False
2025-09-04T00:04:23.830925,— f~ Re HELE O aes —— iy -N,False
2025-09-04T00:04:24.446915,ne ; 2 ’ 1c = pe,False
2025-09-04T00:04:25.193302,"4 aan ek A Fane, | =: — ~ 8 L Lt YX P F ai",False
2025-09-04T00:04:25.921763,— \,False
2025-09-04T00:04:26.458091,~~ fa,False
2025-09-04T00:04:26.912795,We Ls,False
2025-09-04T00:04:27.466428,yi ~ !,False
2025-09-04T00:04:28.254280,eg,False
2025-09-04T00:04:29.155812,|i,False
2025-09-04T00:04:29.775409,3 Hf Cc Pood | |,False
2025-09-04T00:04:30.356846,HELLO —— Pr FS : “_ <2 2,True
2025-09-04T00:09:57.352145,- i 4 i ¥ H ee = i A a = : of,False
2025-09-04T00:09:58.006370,oe i. a ¥ Z a,False
2025-09-04T00:09:58.778768,|,False
2025-09-04T00:09:59.368542,x P ¢€ poe,False
2025-09-04T00:10:00.239561,@ |,False
2025-09-04T00:10:00.916573,@},False
2025-09-04T00:10:01.602357,|,False
2025-09-04T00:10:02.189698,@},False
2025-09-04T00:10:02.780635,@ |,False
2025-09-04T00:10:03.229368,,False
2025-09-04T00:10:03.738939,,False
2025-09-04T00:10:04.467432,@ |,False
2025-09-04T00:10:05.134372,el,False
2025-09-04T00:10:05.758747,el,False
2025-09-04T00:10:06.185266,,False
2025-09-04T00:10:06.875514,@ |,False
2025-09-04T00:10:07.451087,,False
2025-09-04T00:10:08.157652,el,False
2025-09-04T00:10:08.634721,,False
2025-09-04T00:10:09.282802,@ |,False
2025-09-04T00:10:10.040012,@ |,False
2025-09-04T00:10:10.590174,& =? 4 ¢€é,False
2025-09-04T00:10:11.228945,@},False
2025-09-04T00:10:11.620059,,False
2025-09-04T00:10:12.058050,"oe = j """,False
2025-09-04T00:10:12.528502,,False
2025-09-04T00:10:13.054050,,False
2025-09-04T00:10:13.539789,,False
2025-09-04T00:10:14.016963,,False
2025-09-04T00:10:14.659699,@ |,False
2025-09-04T00:10:15.119127,\- 4 4,False
2025-09-04T00:10:15.582138,* “e : et aS a,False
2025-09-04T00:10:16.336728,@ |,False
2025-09-04T00:10:17.175220,@ |,False
2025-09-04T00:10:17.905800,-_— —_ ee ae . = A 3 4 = q 2.,False
2025-09-04T00:10:18.597325,@ |,False
2025-09-04T00:10:19.233190,@ |,False
2025-09-04T00:10:19.879838,@ |,False
2025-09-04T00:10:20.473061,; 2 me ¢,False
2025-09-04T00:10:21.044584,- — = “ * ~ :,False
2025-09-04T00:10:21.781030,- },False
2025-09-04T00:10:22.539495,@ |,False
2025-09-04T00:10:23.009796,~ ~ 3,False
2025-09-04T00:10:23.441479,i be <_<,False
2025-09-04T00:10:23.943000,"i : = 2 = Mg,",False
2025-09-04T00:10:24.744362,@ |,False
2025-09-04T00:10:25.265521,77 ¥ eS,False
2025-09-04T00:10:25.695274,; : t eg ton,False
2025-09-04T00:10:26.079807,,False
2025-09-04T00:10:26.666673,wy Fi ‘ ’ os rs «9 a,False
2025-09-04T00:10:27.227265,% a) _ _ _ _ — — c| # - =,False
2025-09-04T00:10:27.894779,@ |,False
2025-09-04T00:10:28.651208,@ |,False
2025-09-04T00:10:29.297163,@ |,False
2025-09-04T00:10:29.823288,od 4,False
2025-09-04T00:10:30.468573,e |,False
2025-09-04T00:10:31.186671,ee |,False
2025-09-04T00:10:31.845427,@ |,False
2025-09-04T00:10:32.537433,@ |,False
2025-09-04T00:10:33.058579,¢,False
2025-09-04T00:10:33.861369,@ |,False
2025-09-04T00:10:34.618966,re,False
2025-09-04T00:10:35.163553,,False
2025-09-04T00:10:35.811327,@ |,False
2025-09-04T00:10:36.230674,= = .,False
2025-09-04T00:10:36.887568,ry i : _,False
2025-09-04T00:10:37.543612,pl,False
2025-09-04T00:10:38.270339,""" tm is —— 3 _? ~ po",False
2025-09-04T00:10:38.829510,"—— 7 7 cant , ae. o>,",False
2025-09-04T00:10:39.599206,. Sa “A j aie,False
2025-09-04T00:10:40.067617,,False
2025-09-04T00:10:40.617378,‘ —_— a i,False
2025-09-04T00:10:41.383894,—,False
2025-09-04T00:10:42.228393,—_,False
2025-09-04T00:10:42.813029,HE EL @) 7,False
2025-09-04T00:10:43.414111,HE Leo ee. \ i | \ 2 \ | Vs y cay,False
2025-09-04T00:10:43.971253,HE LL ‘@) et | pon <a | 4 \ et iat \ ! = oem: (0 | J) ‘elie i,False
2025-09-04T00:10:44.473160,HE ERS ee \ “.,False
2025-09-04T00:10:45.112014,HE LEO ote | ae ae } \ =,False
2025-09-04T00:10:45.624962,HE tit ©,False
2025-09-04T00:10:46.220601,HE LE @) ee | | 7 H a e ti},False
2025-09-04T00:10:46.633037,HE CL ©,False
2025-09-04T00:10:47.204832,HE Sa Ee ce or,False
2025-09-04T00:10:47.873765,aes: | ‘/ | \ | \ | 2 SS ‘eile | J.) TI,False
2025-09-04T00:10:48.655802,HELLO rt | | \ a \ \ \e 7“ 2 _ a S,True
2025-09-06T18:04:21.077532,: > cane - - a = ne . 7 > a — a ; a — 7 oa ae _— 3,False
2025-09-06T18:04:21.534776,,False
2025-09-06T18:04:21.837009,ad a. alate ce -. 4 _ 4,False
2025-09-06T18:04:22.137927,eo 5. Jae,False
2025-09-06T18:04:22.460767,ae Ps } S ES 9 4 | +,False
2025-09-06T18:04:22.822852,iS seen tid os ‘2 a J AN & a 4 “ss oe,False
2025-09-06T18:04:23.238347,"Pu a ee ae ae * en a ‘ a |], > 2 > “a , 4 Salita o- -  * nes : 2a 5; fe Ge co : >",False
2025-09-06T18:04:23.594250,bg » . a= ses ae ea 2 ~ ~ot Be 7 sit a’ ae ed PS Free 533 . E “Se ; Tt ae “,False
2025-09-06T18:04:23.894061,- - 4 . = ated —,False
2025-09-06T18:04:24.216112,eo ol 4 ra ed rae,False
2025-09-06T18:04:24.693147,"&- a ane ao ; < — At A ee - SF cr Rat. ae >. ti, ae 4 -_— a, J",False
2025-09-06T18:04:25.139798,"0 hl ee Pe : ng ee a a ~ eae at) . ee, * +e 8 — . > - cone i, - "" Fo * eee > iT SS ’ a 4 a ~ a &. rf, a ty, & = - LF =. ea",False
2025-09-06T18:04:25.521010,"4. a = Fo ee ; be ee ae 2 eee Me i"" ~ oe _ ee = ET a 5 _—< ~ Pre . . a 2 —S ce",False
2025-09-06T18:04:25.941036,,False
2025-09-06T18:04:26.247969,a. Se a ae: = cs oo ad > = ee = = = 63,False
2025-09-06T18:04:26.564091,é ? « <a a pos - : ce = ae en,False
2025-09-06T18:04:26.895405,¥. and = . v ae » a,False
2025-09-06T18:04:27.178546,M } om s er ™ ve 7 > @& 4 saat,False
2025-09-06T18:04:27.550958,“a 22.9 =e es 5 e =. Be z #2 —- ie. - _ Sa * ae < - > —— 4 ~ = _ ae — a 2,False
2025-09-06T18:04:27.836966,— “= ae a,False
2025-09-06T18:04:28.136893,al ae “oS eee 2 fe,False
2025-09-06T18:04:28.474431,. ae 2 ee Se ae ee <a ~ a ee = 4 .,False
2025-09-06T18:04:28.866344,= a ogee Pd Me ne Fg ae - r “> ers — Peau » ae SS = ane Bet. < a ~<a se eT ¥,False
2025-09-06T18:04:29.214478,se Be % ga % So = te eee et : - 5a Se ee ~~ 253 2 _,False
2025-09-06T18:04:29.527457,a = . =i - — ~ Sera ies Pe iy . ayer Bees in Se > ——,False
2025-09-06T18:04:29.861270,oe a = ae a? oy - a 9 * ees ee - ka = >. ;,False
2025-09-06T18:04:30.259258,"— oe ed <i + ES —_ se = « a tet a : = Bas : ae F le, r im 7 i ‘er z 4 ie cgieennare a a 2S",False
2025-09-06T18:04:30.644273,7 ar - = ae: : - ere ee -. ee ae ee == aoe = i = See”,False
2025-09-06T18:04:31.087424,".~ — a. . . 3 ee, 3 —* -_ = 7 ah eg aie - ae +. a o ~ ie age: ‘ a oe Ed omy",False
2025-09-06T18:04:31.585384,== 2223 eee ee ok oe re = Bee at .° ee : SS Se - «2 ee A Be. 6. a a re. * ~~ ee ede . ie B =a oe .,False
2025-09-06T18:04:31.941779,"a — ms Ee ote , * as ms = a id ey",False
2025-09-06T18:04:32.305842,pie ee oS Pe 4 = —-* oe . =: — — —=,False
2025-09-06T18:04:32.587546,od 4,False
2025-09-06T18:04:32.850349,"— E* 4 =""",False
2025-09-06T18:04:33.158270,7g a ba — a : = a oP = Soe la,False
2025-09-06T18:04:33.466222,a ae a = — a eo <7 .,False
2025-09-06T18:04:33.779213,— ae f= 5 xe “= ee F Bi 8 _ Pe oe 2 = = es.,False
2025-09-06T18:04:34.113589,". a= i, a am a a a a <a oa a © a . a a = Sag Aa fe “ 4",False
2025-09-06T18:04:34.464016,ey as Be — ea oe ine at a ~~ = oe = . ™ i,False
2025-09-06T18:04:34.789623,ar ine a _—- ~ i == =. co a gel aid a,False
2025-09-06T18:04:35.117087,4 ae =a “ a os ee 7 = a ae = z,False
2025-09-06T18:04:35.470720,"a 7 a ‘a cae 7 a a ee ee eas = z ,",False
2025-09-06T18:04:35.817595,"ea, ae . a as: “a a : a gh en, °",False
2025-09-06T18:04:36.164555,ri -2 Por ae ce ee 2. a :. a 7,False
2025-09-06T18:04:36.486172,72% =a an 3 = 4 ante a = Se «peg 5 Se =,False
2025-09-06T18:04:36.829525,— = Be ic — a as ey ae s 328 TS St... ee See gee ~,False
2025-09-06T18:04:37.146715,"a = peri ie, * gee — Se : ae “ ‘",False
2025-09-06T18:04:37.468413,Se coo” or = ey a aoe >. =,False
2025-09-06T18:04:37.786190,ee Bias hie “a + ie og eee ; ae,False
2025-09-06T18:04:38.061065,"Soe =e es,",False
2025-09-06T18:04:38.350980,Poe Pg > <2 ae ——<,False
2025-09-06T18:04:38.685740,ax “oa : aoe Seas vem 23 4 ae = ao as * = ;,False
2025-09-06T18:04:39.023774,"ee ees — a aa =, = 4",False
2025-09-06T18:04:39.291434,,False
2025-09-06T18:04:39.645090,a a 2° ee Oe ds pp a ca ee a es ce,False
2025-09-06T18:04:39.980001,ee it re ee a = Sie,False
2025-09-06T18:04:40.288304,ae pees Sicilia a > a ets “4,False
2025-09-06T18:04:40.574567,Ps == a ‘ — 7,False
2025-09-06T18:04:40.881567,oe ce = ss aes 3 te ne = | ee i,False
2025-09-06T18:04:41.212031,ar! oa i a Re on a ieee & ? eS oe ge 2 ee,False
2025-09-06T18:04:41.500968,So =e no == road ae a,False
2025-09-06T18:04:41.779291,"i, ; % - na rae",False
2025-09-06T18:04:42.114555,es,False
2025-09-06T18:04:42.448208,"am,",False
2025-09-06T18:04:42.777973,=: (at,False
2025-09-06T18:04:43.048089,>,False
2025-09-06T18:04:43.338123,"ys,",False
2025-09-06T18:04:43.622481,a>,False
2025-09-06T18:04:43.957755,MT,False
2025-09-06T18:04:44.225564,:,False
2025-09-06T18:04:44.491146,,False
2025-09-06T18:04:44.809651,4 'Y OJISHS,False
2025-09-06T18:04:45.168259,nih,False
2025-09-06T18:04:45.487643,» | p li no,False
2025-09-06T18:04:45.766019,ONS 4,False
2025-09-06T18:04:46.066383,4 ONY,False
2025-09-06T18:04:46.388540,A 5 HELLO OJISH,True
2025-09-06T18:08:57.248004,_ » ¢,False
2025-09-06T18:08:57.731822,',False
2025-09-06T18:08:58.172376,12-38 mS - Sea rete = ae - ee eee a a <a = Sa ee,False
2025-09-06T18:08:58.497190,,False
2025-09-06T18:08:58.869306,,False
2025-09-06T18:08:59.204880,— i — ae,False
2025-09-06T18:08:59.522927,,False
2025-09-06T18:08:59.868053,- =,False
2025-09-06T18:09:00.219223,y,False
2025-09-06T18:09:00.528958,,False
2025-09-06T18:09:00.849833,,False
2025-09-06T18:09:01.213660,,False
2025-09-06T18:09:01.593467,> ‘ ¥ —,False
2025-09-06T18:09:01.954826,,False
2025-09-06T18:09:02.352818,‘,False
2025-09-06T18:09:02.647322,,False
2025-09-06T18:09:02.955434,t : },False
2025-09-06T18:09:03.263565,,False
2025-09-06T18:09:03.572254,,False
2025-09-06T18:09:03.900502,£ vi cs ~~,False
2025-09-06T18:09:04.256113,"HELLO — | | a © | iz =: 2 ie,",True
2025-09-07T18:58:05.753285,-” WS,False
2025-09-07T18:58:06.540973,eae . ee Bem ei Sas! Eh. Nadal 7 aarti :,False
2025-09-07T18:58:07.245230,# poctoR\s™ eens SE aE. Tr . 343 A,False
2025-09-07T18:58:07.802477,"1 aad ="" > OCT Okt",False
2025-09-07T18:58:08.397798,ee rd a : n OS,False
2025-09-07T18:58:09.005753,Ee ——m ee S 3 a = <= i= Gener F aa WE ae eee .,False
2025-09-07T18:58:09.494616,,False
2025-09-07T18:58:09.924270,a < ee | ae:,False
2025-09-07T18:58:10.603924,Dy) OC aa Oo BEES. 2 ODA,False
2025-09-07T18:58:11.187116,Ht S Q SS s Ones . 2 O5aae - ; 3 mats _,False
2025-09-07T18:58:11.752947,0 i. Dae h,False
2025-09-07T18:58:12.412745,rc ' ei T ce 9 anew 4 5K ODM,False
2025-09-07T18:58:12.929710,ace | 2 Opa,False
2025-09-07T18:58:13.557814,D 07a eomem = |,False
2025-09-07T18:58:14.143498,HE ee,False
2025-09-07T18:58:14.876416,He \ ae )_\ - ‘ a 4,False
2025-09-07T18:58:15.485827,HE Ges UV OS weer :,False
2025-09-07T18:58:16.168389,——- es,False
2025-09-07T18:58:16.719262,"F —a eee a — F ~ ey, Ot 2 q",False
2025-09-07T18:58:17.317610,Hoe R Ons i,False
2025-09-07T18:58:17.999938,i =e ser aes,False
2025-09-07T18:58:18.600885,> 0,False
2025-09-07T18:58:19.175302,“a ESccea' \ Vo 4,False
2025-09-07T18:58:19.749607,Ss = Doe OR } Re ORG t,False
2025-09-07T18:58:20.283404,i,False
2025-09-07T18:58:21.015989,og ae = a anaes ROB i,False
2025-09-07T18:58:21.575773,ear,False
2025-09-07T18:58:22.153140,‘ss ~~ \ ~ 7,False
2025-09-07T18:58:22.836737,DIS aaa a a q,False
2025-09-07T18:58:23.408878,D0,False
2025-09-07T18:58:23.939983,,False
2025-09-07T18:58:24.530665,> } is) = wa 4 pate: |,False
2025-09-07T18:58:25.157734,| t= ‘tao ss HE ‘ oa ao. he i,False
2025-09-07T18:58:25.687932,00,False
2025-09-07T18:58:26.292725,"owe, = ""6 - {",False
2025-09-07T18:58:26.952579,,False
2025-09-07T18:58:27.537938,,False
2025-09-07T18:58:28.206437,DOC 2 OB ta,False
2025-09-07T18:58:28.780394,,False
2025-09-07T18:58:29.402311,"i : 7S 7 ae ; Se: { ‘o oma """,False
2025-09-07T18:58:29.949403,,False
2025-09-07T18:58:30.542458,‘eee s+,False
2025-09-07T18:58:31.062206,,False
2025-09-07T18:58:31.640344,,False
2025-09-07T18:58:32.373734,a = iaieaiiaa Bere” eS » oe ae ee aa > < ) ewse ii,False
2025-09-07T18:58:32.973279,D OC 2 Of t==,False
2025-09-07T18:58:33.677860,DOC reas * 0 BOS),False
2025-09-07T18:58:34.332761,| DOC 2 Ota,False
2025-09-07T18:58:34.898581,es : — i Sacre |,False
2025-09-07T18:58:35.482618,> 0 8a,False
2025-09-07T18:58:36.115039,DOCTOR 208 Cae,False
2025-09-07T18:58:36.774171,po 2 0 fn,False
2025-09-07T18:58:37.320085,| 00t=i- 2 08 Gala,False
2025-09-07T18:58:37.901815,| 00Ctzz™,False
2025-09-07T18:58:38.528096,Beas,False
2025-09-07T18:58:39.050695,,False
2025-09-07T18:58:39.669325,D0Ch 2 Of taa,False
2025-09-07T18:58:40.221251,| DoS,False
2025-09-07T18:58:40.728131,,False
2025-09-07T18:58:41.319322,DOC aa,False
2025-09-07T18:58:41.882890,DOC aaa,False
2025-09-07T18:58:42.479220,2 Oat,False
2025-09-07T18:58:43.001247,=,False
2025-09-07T18:58:43.586639,f=,False
2025-09-07T18:58:44.146602,2,False
2025-09-07T18:58:44.653670,gs:,False
2025-09-07T18:58:45.212086,¢,False
2025-09-07T18:58:45.795835,—,False
2025-09-07T18:58:46.390290,—-,False
2025-09-07T18:58:46.978659,—,False
2025-09-07T18:58:47.580708,—,False
2025-09-07T18:58:48.111046,,False
2025-09-07T18:58:48.679429,—,False
2025-09-07T18:58:49.291942,,False
2025-09-07T18:58:49.872873,_,False
2025-09-07T18:58:50.425236,—,False
2025-09-07T18:58:50.917981,,False
2025-09-07T18:58:51.464219,—,False
2025-09-07T18:58:51.939244,,False
2025-09-07T18:58:52.425515,,False
2025-09-07T18:58:52.937557,,False
2025-09-07T18:58:53.499387,—,False
2025-09-07T18:58:54.043789,_—,False
2025-09-07T18:58:54.577689,_,False
2025-09-07T18:58:55.043355,,False
2025-09-07T18:58:55.537157,,False
2025-09-07T18:58:56.062090,x 1 _ Aw,False
2025-09-07T18:58:56.536244,,False
2025-09-07T18:58:57.191719,"= | i 74 2.44""",False
2025-09-07T18:58:57.787983,Lit 1 f p OCT BRS},False
2025-09-07T18:58:58.369999,Ht thie,False
2025-09-07T18:58:58.876743,aR | Cy. | rf.,False
2025-09-07T18:58:59.370769,,False
2025-09-07T18:59:00.028769,D 0 C= |,False
2025-09-07T18:59:00.618092,> OCT iat ©: OR amaa :,False
2025-09-07T18:59:01.226038,~ a ee fe 6) B Ose i,False
2025-09-07T18:59:01.911372,4 EUS DOC ee i\,False
2025-09-07T18:59:02.512840,ee eer £ OBS,False
2025-09-07T18:59:03.064100,Heo,False
2025-09-07T18:59:03.738921,HE oS ae 0 az OS OSs,False
2025-09-07T18:59:04.276528,Ha,False
2025-09-07T18:59:04.797115,,False
2025-09-07T18:59:05.492432,| oa,False
2025-09-07T18:59:06.064374,§ Hiei : OB Sees,False
2025-09-07T18:59:06.743341,bn ts ~~ a a é HE 010,False
2025-09-07T18:59:07.329448,| eee gece: ; ORD,False
2025-09-07T18:59:08.007919,"oo ? ome oe a ad P 3 / mi , a i",False
2025-09-07T18:59:08.776657,ek pea ; = 3 LL — -~ =>: “ae i Uae ER sie ; i Dae Ve,False
2025-09-07T18:59:09.351330,5 on,False
2025-09-07T18:59:09.940630,,False
2025-09-07T18:59:10.509436,R OD Osea,False
2025-09-07T18:59:11.157099,"H ea = 6) BOs , as",False
2025-09-07T18:59:11.682938,,False
2025-09-07T18:59:12.283459,DI,False
2025-09-07T18:59:12.879516,He Gast D0:,False
2025-09-07T18:59:13.593443,: bits. oe Te D 0 CT i=,False
2025-09-07T18:59:14.167571,H RO BOS |,False
2025-09-07T18:59:14.721081,—o =,False
2025-09-07T18:59:15.343938,4. DOC £ OBS,False
2025-09-07T18:59:15.919835,aaa = ee Heo,False
2025-09-07T18:59:16.505464,eee. 2 < é \ cae 9 isa : 1 ae ~. ie,False
2025-09-07T18:59:17.055191,,False
2025-09-07T18:59:17.676043,Fes _ a=,False
2025-09-07T18:59:18.186575,,False
2025-09-07T18:59:18.749038,—,False
2025-09-07T18:59:19.228368,,False
2025-09-07T18:59:19.720486,,False
2025-09-07T18:59:20.230201,,False
2025-09-07T18:59:20.759745,— ©,False
2025-09-07T18:59:21.298510,-,False
2025-09-07T18:59:21.816240,,False
2025-09-07T18:59:22.331748,,False
2025-09-07T18:59:22.872388,—S,False
2025-09-07T18:59:23.440647,_,False
2025-09-07T18:59:24.229278,,False
2025-09-07T18:59:24.754935,,False
2025-09-07T18:59:25.293912,,False
2025-09-07T18:59:25.900307,“a >,False
2025-09-07T18:59:26.658433,rs > oe ? origi i amit a a aa mee & ee: —~ - G e a a ‘,False
2025-09-07T18:59:27.159037,\ ji pa,False
2025-09-07T18:59:27.637132,,False
2025-09-07T18:59:28.172352,,False
2025-09-07T18:59:28.763308,D OCS,False
2025-09-07T18:59:29.293158,= : - =a a 5 eo),False
2025-09-07T18:59:29.940490,a ae | 4 HE Coa D OSs OF »,False
2025-09-07T18:59:30.516105,— |,False
2025-09-07T18:59:31.075783,,False
2025-09-07T18:59:31.618062,D OCS,False
2025-09-07T18:59:32.141985,,False
2025-09-07T18:59:32.779676,HE or,False
2025-09-07T18:59:33.311321,a,False
2025-09-07T18:59:33.871291,", ie. > OC.",False
2025-09-07T18:59:34.379353,,False
2025-09-07T18:59:34.938739,ea a,False
2025-09-07T18:59:35.441245,,False
2025-09-07T18:59:35.970317,,False
2025-09-07T18:59:36.668082,ie,False
2025-09-07T18:59:37.167030,,False
2025-09-07T18:59:37.648593,z,False
2025-09-07T18:59:38.209377,,False
2025-09-07T18:59:38.705243,,False
2025-09-07T18:59:39.171867,,False
2025-09-07T18:59:39.645594,,False
2025-09-07T18:59:40.196283,,False
2025-09-07T18:59:40.713081,,False
2025-09-07T18:59:41.285151,,False
2025-09-07T18:59:41.820467,,False
2025-09-07T18:59:42.316683,,False
2025-09-07T18:59:42.795019,,False
2025-09-07T18:59:43.376298,2,False
2025-09-07T18:59:43.887486,,False
2025-09-07T18:59:44.451806,,False
2025-09-07T18:59:44.953682,4 4 a,False
2025-09-07T18:59:45.545417,,False
2025-09-07T18:59:46.185847,,False
2025-09-07T18:59:46.719215,,False
2025-09-07T18:59:47.222376,,False
2025-09-07T18:59:47.793387,,False
2025-09-07T18:59:48.328593,,False
2025-09-07T18:59:48.825397,= ;,False
2025-09-07T18:59:49.342418,,False
2025-09-07T18:59:49.897627,4 Se 2,False
2025-09-07T18:59:50.412405,tis B=,False
2025-09-07T18:59:50.930810,,False
2025-09-07T18:59:51.499206,Ka ie PS: Be,False
2025-09-07T18:59:52.060586,es,False
2025-09-07T18:59:52.678929,Ts,False
2025-09-07T18:59:53.326188,sor ONE T > Ss 2 4 tii Lich : ~ ail HeLs P Bs,False
2025-09-07T18:59:53.957744,ae ee — - ~<asiemineipaialingslll ma ee.,False
2025-09-07T18:59:54.568095,me,False
2025-09-07T18:59:55.108667,— eS,False
2025-09-07T18:59:55.626145,| ae,False
2025-09-07T18:59:56.122215,si Stes — ; a,False
2025-09-07T18:59:56.638605,,False
2025-09-07T18:59:57.197909,,False
2025-09-07T18:59:57.844029,"ae iin sina eee: i E ci , me on Rae - aati 7",False
2025-09-07T18:59:58.384685,,False
2025-09-07T18:59:58.969223,a omnia Me,False
2025-09-07T18:59:59.570504,EE TeX. ie.,False
2025-09-07T19:00:00.226410,~~ ce,False
2025-09-07T19:00:00.855468,meatier to — ee én Pe Po,False
2025-09-07T19:00:01.429754,—,False
2025-09-07T19:00:02.012903,Soe Lic =i 9 3 aa,False
2025-09-07T19:00:02.595184,,False
2025-09-07T19:00:03.186820,2 = ba z,False
2025-09-07T19:00:03.831175,a,False
2025-09-07T19:00:04.342303,— <,False
2025-09-07T19:00:04.869238,,False
2025-09-07T19:00:05.510478,a,False
2025-09-07T19:00:06.082788,“a mee S.,False
2025-09-07T19:00:06.649983,,False
2025-09-07T19:00:07.284745,el,False
2025-09-07T19:00:07.813742,t&,False
2025-09-07T19:00:08.570834,a,False
2025-09-07T19:00:09.094358,Fa f ~ 2 =,False
2025-09-07T19:00:09.579201,,False
2025-09-07T19:00:10.070349,,False
2025-09-07T19:00:10.545375,,False
2025-09-07T19:00:11.035347,,False
2025-09-07T19:00:11.534679,,False
2025-09-07T19:00:12.030119,,False
2025-09-07T19:00:12.603459,E “= - a as Sa,False
2025-09-07T19:00:13.130810,- V2 i oth,False
2025-09-07T19:00:13.657084,,False
2025-09-07T19:00:14.289920,"a2 Bae = ail ™, awe",False
2025-09-07T19:00:14.926032,ae ee x ae,False
2025-09-07T19:00:15.547577,aeons = - 7 on EPPS CTS CS a,False
2025-09-07T19:00:16.169683,ae HELLC : _\_ i ae >,False
2025-09-07T19:00:16.756599,ate a ayaue > er xe o,False
2025-09-07T19:00:17.262873,an ~,False
2025-09-07T19:00:17.828097,ae ~,False
2025-09-07T19:00:18.353635,,False
2025-09-07T19:00:18.918852,~~ ~,False
2025-09-07T19:00:19.689865,is il eee Beats ae,False
2025-09-07T19:00:20.258889,ae »,False
2025-09-07T19:00:20.782046,we ae $F >,False
2025-09-07T19:00:21.386136,(oo —~e i,False
2025-09-07T19:00:21.956401,i,False
2025-09-07T19:00:22.557560,aoe HEA we <a,False
2025-09-07T19:00:23.097972,~—aee >»,False
2025-09-07T19:00:23.652522,cz =,False
2025-09-07T19:00:24.173932,,False
2025-09-07T19:00:24.794508,a 1 yee »,False
2025-09-07T19:00:25.380046,eee eee >»,False
2025-09-07T19:00:25.950786,a: (7 ae,False
2025-09-07T19:00:26.477049,ae kemeee a,False
2025-09-07T19:00:27.057206,si ss ~ ae ™,False
2025-09-07T19:00:27.692198,eo a,False
2025-09-07T19:00:28.217750,,False
2025-09-07T19:00:28.803197,: — ~<a >,False
2025-09-07T19:00:29.364896,"withesis. rc ol So — — | ,",False
2025-09-07T19:00:29.939681,~ >»,False
2025-09-07T19:00:30.405980,—- cau >»,False
2025-09-07T19:00:30.857180,,False
2025-09-07T19:00:31.309979,bess — {| ~e pi,False
2025-09-07T19:00:31.774693,“oe >»,False
2025-09-07T19:00:32.478380,"a , aman We —{ 1 . Hi i fi » awe.",False
2025-09-07T19:00:33.100954,ae,False
2025-09-07T19:00:33.634499,se ak a _~,False
2025-09-07T19:00:34.167213,a,False
2025-09-07T19:00:34.741709,eri ——,False
2025-09-07T19:00:35.316915,ase —ee,False
2025-09-07T19:00:35.866343,,False
2025-09-07T19:00:36.402276,,False
2025-09-07T19:00:36.953702,,False
2025-09-07T19:00:37.472718,,False
2025-09-07T19:00:37.996416,,False
2025-09-07T19:00:38.585232,—,False
2025-09-07T19:00:39.095772,,False
2025-09-07T19:00:39.605947,,False
2025-09-07T19:00:40.146120,,False
2025-09-07T19:00:40.662097,,False
2025-09-07T19:00:41.211376,“Ne,False
2025-09-07T19:00:41.720081,", \—",False
2025-09-07T19:00:42.252109,,False
2025-09-07T19:00:42.796083,Le ; ey ;,False
2025-09-07T19:00:43.440863,° | ee CroR Soroog : : FA WELCUS ; o : {| Ct OGY a ROBOT Tosa =,False
2025-09-07T19:00:44.148557,; TOR Sorsogd :. e el HELLO a +E ORE ROBOT TOsGA as,True
2025-09-07T19:02:51.902268,«&,False
2025-09-07T19:02:52.479160,,False
2025-09-07T19:02:53.167742,-_,False
2025-09-07T19:02:53.672012,,False
2025-09-07T19:02:54.206524,", “za",False
2025-09-07T19:02:54.776410,ORE ROROT ron,False
2025-09-07T19:02:55.272845,i749 L{ RoRe ae er oa,False
2025-09-07T19:02:55.852112,HELE GQ 4HELUe RogoT Tose GO,False
2025-09-07T19:02:56.440703,WELL OG ae = ONS ROBOT TosoA,True
2025-09-07T19:03:35.978974,a0 At’ s | ‘ait \ } \ | } a Ca oe et ie { OJ aR OT rQsor HOBO \,False
2025-09-07T19:03:36.716525,Qpo pecrToR SOTIOG WE ee SS) OJISH ~ apig a Saee Pe ',False
2025-09-07T19:03:37.335568,,False
2025-09-07T19:03:37.919692,DecTOR Soraa as HELLO = jC ; 3h,False
2025-09-07T19:03:38.512800,ao * necToR Sere : wELLO <7 i soe “es 20RaQT eS,False
2025-09-07T19:03:39.070897,DOCTOR Sorsee 9s HELLO - — ' | Os es 560OR90 TOE,True
2025-09-07T19:05:22.893252,=,False
2025-09-07T19:05:23.685408,- aim 173 . = = eS: Do eee = rT. 1,False
2025-09-07T19:05:24.277694,emsesc: 2 OB tas,False
2025-09-07T19:05:24.836942,| ha,False
2025-09-07T19:05:25.583793,"ae Ro ts ES, eee aS. . ~~ nn ve o < ~ z as i > ~ =e « = ca, ~ See 4 . —_",False
2025-09-07T19:05:26.006594,z) se,False
2025-09-07T19:05:26.451581,,False
2025-09-07T19:05:26.900111,,False
2025-09-07T19:05:27.318934,", ae",False
2025-09-07T19:05:27.765332,,False
2025-09-07T19:05:28.274664,"HELLO , 1 oe +4. €) ro we oe i"" ie ) saa 4 d wif < > <_<",False
2025-09-07T19:05:28.867510,,False
2025-09-07T19:05:29.378023,ue,False
2025-09-07T19:05:29.856690,» ‘i Y y,False
